"TIME","ROAD","LI","CONTRI","LEN","FS","JF","CF","SP","DE","TT"
946.9,Eastern Express Highway,502-03126,Sai Baba Mandir Road,0.36229,62,0.0032,0.7,61.99,+,0.00584432973060171
956.9,Eastern Express Highway,502-03126,Sai Baba Mandir Road,0.36229,62,0.0032,0.7,61.99,+,0.00584432973060171
966.9,Eastern Express Highway,502-03126,Sai Baba Mandir Road,0.36229,62,0.0032,0.7,61.99,+,0.00584432973060171
976.9,Eastern Express Highway,502-03126,Sai Baba Mandir Road,0.36229,62,0.0032,0.7,61.99,+,0.00584432973060171
986.9,Eastern Express Highway,502-03126,Sai Baba Mandir Road,0.36229,62,0.1303,0.7,61.45,+,0.005895687550854353
996.9,Eastern Express Highway,502-03126,Sai Baba Mandir Road,0.36229,62,0.1888,0.7,61.2,+,0.005919771241830065
1006.9,Eastern Express Highway,502-03126,Sai Baba Mandir Road,0.36229,62,1.0333,0.85,57.63,+,0.006286482734686794
1016.9,Eastern Express Highway,502-03126,Sai Baba Mandir Road,0.36229,62,0.5942,0.76,59.49,+,0.006089931080853925
1025.95,Eastern Express Highway,502-03126,Sai Baba Mandir Road,0.36229,62,0.4250,0.73,60.2,+,0.006018106312292358
1036.9,Eastern Express Highway,502-03126,Sai Baba Mandir Road,0.36229,62,0,0.97,66.79,+,0.005424315017218146
1046.9166666666667,Eastern Express Highway,502-03126,Sai Baba Mandir Road,0.36229,62,0,0.82,63.6,+,0.005696383647798742
1056.9,Eastern Express Highway,502-03126,Sai Baba Mandir Road,0.36229,62,0,0.75,62.17,+,0.005827408718031205
1066.9166666666667,Eastern Express Highway,502-03126,Sai Baba Mandir Road,0.36229,62,1.7977,0.98,54.4,+,0.006659742647058824
1076.9333333333334,Eastern Express Highway,502-03126,Sai Baba Mandir Road,0.36229,62,0,0.98,65.16,+,0.005560006138735421
1086.9,Eastern Express Highway,502-03126,Sai Baba Mandir Road,0.36229,62,0,0.83,62.87,+,0.005762525846985844
1096.9166666666667,Eastern Express Highway,502-03126,Sai Baba Mandir Road,0.36229,62,0,0.9,63.15,+,0.005736975455265241
1106.9166666666667,Eastern Express Highway,502-03126,Sai Baba Mandir Road,0.36229,62,1.5684,0.98,55.37,+,0.0065430738667148275
1116.9166666666667,Eastern Express Highway,502-03126,Sai Baba Mandir Road,0.36229,62,0.8344,0.82,58.47,+,0.006196168975543014
1126.9166666666667,Eastern Express Highway,502-03126,Sai Baba Mandir Road,0.36229,62,0.0105,0.91,61.96,+,0.005847159457714655
1136.9,Eastern Express Highway,502-03126,Sai Baba Mandir Road,0.36229,62,0,0.89,64.55,+,0.0056125484120836565
1146.9166666666667,Eastern Express Highway,502-03126,Sai Baba Mandir Road,0.36229,62,3.8338,0.98,45.79,+,0.00791198951736187
1156.9,Eastern Express Highway,502-03126,Sai Baba Mandir Road,0.36229,62,0,0.94,65.73,+,0.0055117906587555145
1166.9166666666667,Eastern Express Highway,502-03126,Sai Baba Mandir Road,0.36229,62,0,0.82,63.49,+,0.00570625295322098
1176.9,Eastern Express Highway,502-03126,Sai Baba Mandir Road,0.36229,62,0.0758,0.74,61.68,+,0.005873702983138781
1186.9,Eastern Express Highway,502-03126,Sai Baba Mandir Road,0.36229,62,0.5478,0.92,59.68,+,0.006070542895442359
1195.9333333333334,Eastern Express Highway,502-03126,Sai Baba Mandir Road,0.36229,62,0,0.98,70.69,+,0.0051250530485217145
1206.9166666666667,Eastern Express Highway,502-03126,Sai Baba Mandir Road,0.36229,62,1.1034,0.96,57.34,+,0.006318276944541332
1216.9,Eastern Express Highway,502-03126,Sai Baba Mandir Road,0.36229,62,0.7560,0.82,58.8,+,0.006161394557823129
1226.9166666666667,Eastern Express Highway,502-03126,Sai Baba Mandir Road,0.36229,62,1.5295,0.89,55.53,+,0.006524221141725193
1236.9,Eastern Express Highway,502-03126,Sai Baba Mandir Road,0.36229,62,1.4126,0.91,56.03,+,0.006466000356951633
1246.9333333333334,Eastern Express Highway,502-03126,Sai Baba Mandir Road,0.36229,62,0.9634,0.89,57.93,+,0.006253927153461074
1256.9,Eastern Express Highway,502-03126,Sai Baba Mandir Road,0.36229,62,4.8518,0.88,39.89,+,0.009082226121835046
1266.9166666666667,Eastern Express Highway,502-03126,Sai Baba Mandir Road,0.36229,62,1.4138,0.87,56.02,+,0.006467154587647269
1276.95,Eastern Express Highway,502-03126,Sai Baba Mandir Road,0.36229,62,0.8954,0.77,58.21,+,0.006223844700223329
1286.9166666666667,Eastern Express Highway,502-03126,Sai Baba Mandir Road,0.36229,62,1.8214,0.84,54.3,+,0.006672007366482505
1296.9,Eastern Express Highway,502-03126,Sai Baba Mandir Road,0.36229,62,1.4051,0.98,56.06,+,0.006462540135569033
1306.95,Eastern Express Highway,502-03126,Sai Baba Mandir Road,0.36229,62,2.2023,0.99,52.69,+,0.006875877775669008
1316.9,Eastern Express Highway,502-03126,Sai Baba Mandir Road,0.36229,62,1.2493,0.83,56.72,+,0.006387341325811002
1326.9,Eastern Express Highway,502-03126,Sai Baba Mandir Road,0.36229,62,0.8215,0.76,58.53,+,0.006189817187766957
1336.9,Eastern Express Highway,502-03126,Sai Baba Mandir Road,0.36229,62,0.3732,0.9,60.42,+,0.00599619331347236
1346.9,Eastern Express Highway,502-03126,Sai Baba Mandir Road,0.36229,62,2.5404,0.95,51.26,+,0.007067694108466641
1356.9,Eastern Express Highway,502-03126,Sai Baba Mandir Road,0.36229,62,0,0.95,67.18,+,0.0053928252456088115
1366.9833333333333,Eastern Express Highway,502-03126,Sai Baba Mandir Road,0.36229,62,4.2325,0.93,43.67,+,0.008296084268376459
1376.9166666666667,Eastern Express Highway,502-03126,Sai Baba Mandir Road,0.36229,62,0.0303,0.92,61.87,+,0.005855665104250849
1386.9,Eastern Express Highway,502-03126,Sai Baba Mandir Road,0.36229,62,0.4047,0.8,60.29,+,0.0060091225742245815
1396.9,Eastern Express Highway,502-03126,Sai Baba Mandir Road,0.36229,62,2.2966,0.86,52.29,+,0.00692847580799388
1406.9,Eastern Express Highway,502-03126,Sai Baba Mandir Road,0.36229,62,1.4220,0.77,55.99,+,0.006470619753527415
1416.9333333333334,Eastern Express Highway,502-03126,Sai Baba Mandir Road,0.36229,62,1.0294,0.73,57.65,+,0.006284301821335646
1426.9,Eastern Express Highway,502-03126,Sai Baba Mandir Road,0.36229,62,0.8532,0.71,58.39,+,0.0062046583319061484
1436.9,Eastern Express Highway,502-03126,Sai Baba Mandir Road,0.36229,62,1.0933,0.87,57.38,+,0.006313872429417915
1446.9,Eastern Express Highway,502-03126,Sai Baba Mandir Road,0.36229,62,0,0.89,62.73,+,0.005775386577395186
1456.9,Eastern Express Highway,502-03126,Sai Baba Mandir Road,0.36229,62,0.9411,0.84,58.02,+,0.006244226128921062
1466.9,Eastern Express Highway,502-03126,Sai Baba Mandir Road,0.36229,62,0.3393,0.98,60.57,+,0.005981343899620274
1476.9,Eastern Express Highway,502-03126,Sai Baba Mandir Road,0.36229,62,0.3246,0.83,60.63,+,0.005975424707240639
1486.9,Eastern Express Highway,502-03126,Sai Baba Mandir Road,0.36229,62,0.5368,0.76,59.73,+,0.0060654612422568225
1496.9,Eastern Express Highway,502-03126,Sai Baba Mandir Road,0.36229,62,0.6320,0.72,59.33,+,0.00610635428956683
1506.9166666666667,Eastern Express Highway,502-03126,Sai Baba Mandir Road,0.36229,62,0.5168,0.97,59.82,+,0.00605633567368773
1516.9,Eastern Express Highway,502-03126,Sai Baba Mandir Road,0.36229,62,1.9381,0.92,53.81,+,0.006732763426872328
1526.9,Eastern Express Highway,502-03126,Sai Baba Mandir Road,0.36229,62,1.5760,0.85,55.34,+,0.0065466208890495115
1535.9333333333334,Eastern Express Highway,502-03126,Sai Baba Mandir Road,0.36229,62,1.0917,0.86,57.38,+,0.006313872429417915
1546.9,Eastern Express Highway,502-03126,Sai Baba Mandir Road,0.36229,62,2.3636,0.93,52.01,+,0.00696577581234378
1556.9,Eastern Express Highway,502-03126,Sai Baba Mandir Road,0.36229,62,0.8426,0.88,58.44,+,0.006199349760438056
1566.9,Eastern Express Highway,502-03126,Sai Baba Mandir Road,0.36229,62,0.7693,0.78,58.75,+,0.006166638297872341
1576.9,Eastern Express Highway,502-03126,Sai Baba Mandir Road,0.36229,62,0,0.84,64.1,+,0.005651950078003121
1586.9333333333334,Eastern Express Highway,502-03126,Sai Baba Mandir Road,0.36229,62,1.9771,0.85,53.64,+,0.006754101416853095
1597.0333333333333,Eastern Express Highway,502-03126,Sai Baba Mandir Road,0.36229,62,1.2138,0.76,56.87,+,0.0063704941093722526
1606.9,Eastern Express Highway,502-03126,Sai Baba Mandir Road,0.36229,62,0.8056,0.73,58.59,+,0.00618347840928486
1616.9,Eastern Express Highway,502-03126,Sai Baba Mandir Road,0.36229,62,1.5271,0.88,55.54,+,0.006523046453006842
1626.9,Eastern Express Highway,502-03126,Sai Baba Mandir Road,0.36229,62,3.4079,0.98,47.59,+,0.007612733767598234
1636.9,Eastern Express Highway,502-03126,Sai Baba Mandir Road,0.36229,62,0.7859,0.97,58.68,+,0.0061739945466939335
1646.9,Eastern Express Highway,502-03126,Sai Baba Mandir Road,0.36229,62,0,0.84,63.4,+,0.005714353312302839
1656.9,Eastern Express Highway,502-03126,Sai Baba Mandir Road,0.36229,62,1.9447,0.97,53.78,+,0.006736519152101153
1666.9,Eastern Express Highway,502-03126,Sai Baba Mandir Road,0.36229,62,1.3806,0.88,56.16,+,0.006451032763532764
1676.9,Eastern Express Highway,502-03126,Sai Baba Mandir Road,0.36229,62,0.7501,0.78,58.83,+,0.0061582525922148565
1686.9,Eastern Express Highway,502-03126,Sai Baba Mandir Road,0.36229,62,0.4671,0.73,60.03,+,0.006035149092120606
1696.9,Eastern Express Highway,502-03126,Sai Baba Mandir Road,0.36229,62,0.3400,0.71,60.56,+,0.005982331571994716
1707.0,Eastern Express Highway,502-03126,Sai Baba Mandir Road,0.36229,62,0.1526,0.7,61.35,+,0.005905297473512632
1716.9,Eastern Express Highway,502-03126,Sai Baba Mandir Road,0.36229,62,4.4311,0.89,42.46,+,0.008532501177578897
1726.9,Eastern Express Highway,502-03126,Sai Baba Mandir Road,0.36229,62,7.6455,0.97,22.83,+,0.015869031975470873
1736.9,Eastern Express Highway,502-03126,Sai Baba Mandir Road,0.36229,62,4.9136,0.86,39.51,+,0.009169577322196913
1746.9,Eastern Express Highway,502-03126,Sai Baba Mandir Road,0.36229,62,5.3956,0.98,36.57,+,0.00990675417008477
1756.9166666666667,Eastern Express Highway,502-03126,Sai Baba Mandir Road,0.36229,62,2.7005,0.82,50.58,+,0.007162712534598656
1766.9,Eastern Express Highway,502-03126,Sai Baba Mandir Road,0.36229,62,0.4920,0.94,59.92,+,0.0060462283044058745
1776.9,Eastern Express Highway,502-03126,Sai Baba Mandir Road,0.36229,62,0.2208,0.81,61.07,+,0.0059323726870803995
1786.9,Eastern Express Highway,502-03126,Sai Baba Mandir Road,0.36229,62,0.0991,0.74,61.58,+,0.005883241312114323
1796.9,Eastern Express Highway,502-03126,Sai Baba Mandir Road,0.36229,62,2.6853,0.92,50.65,+,0.007152813425468904
1807.05,Eastern Express Highway,502-03126,Sai Baba Mandir Road,0.36229,62,1.2054,0.8,56.9,+,0.006367135325131811
1816.9,Eastern Express Highway,502-03126,Sai Baba Mandir Road,0.36229,62,0.5411,0.74,59.71,+,0.006067492882264277
1826.9,Eastern Express Highway,502-03126,Sai Baba Mandir Road,0.36229,62,0.2429,0.72,60.97,+,0.005942102673445957
1836.9,Eastern Express Highway,502-03126,Sai Baba Mandir Road,0.36229,62,0,0.88,63.21,+,0.005731529821230818
1846.9,Eastern Express Highway,502-03126,Sai Baba Mandir Road,0.36229,62,0,0.78,62.54,+,0.005792932523185162
1856.9,Eastern Express Highway,502-03126,Sai Baba Mandir Road,0.36229,62,0.3971,0.97,60.32,+,0.006006133952254642
1866.9,Eastern Express Highway,502-03126,Sai Baba Mandir Road,0.36229,62,0.0695,0.87,61.71,+,0.005870847512558742
1876.9833333333333,Eastern Express Highway,502-03126,Sai Baba Mandir Road,0.36229,62,0.0312,0.78,61.87,+,0.005855665104250849
1886.9,Eastern Express Highway,502-03126,Sai Baba Mandir Road,0.36229,62,3.7322,0.93,46.22,+,0.007838381652964086
1896.9,Eastern Express Highway,502-03126,Sai Baba Mandir Road,0.36229,62,0.3294,0.88,60.61,+,0.0059773964692295
1906.9,Eastern Express Highway,502-03126,Sai Baba Mandir Road,0.36229,62,4.3108,0.84,43.19,+,0.008388284325075249
1916.9,Eastern Express Highway,502-03126,Sai Baba Mandir Road,0.36229,62,2.2190,0.86,52.62,+,0.006885024705435196
1926.9333333333334,Eastern Express Highway,502-03126,Sai Baba Mandir Road,0.36229,62,0.9961,0.77,57.79,+,0.006269077695102959
1936.9,Eastern Express Highway,502-03126,Sai Baba Mandir Road,0.36229,62,0.0431,0.83,61.82,+,0.005860401164671627
1946.9,Eastern Express Highway,502-03126,Sai Baba Mandir Road,0.36229,62,2.7168,0.93,50.52,+,0.0071712193190815515
1956.9166666666667,Eastern Express Highway,502-03126,Sai Baba Mandir Road,0.36229,62,1.2195,0.8,56.84,+,0.006373856439127375
1966.9,Eastern Express Highway,502-03126,Sai Baba Mandir Road,0.36229,62,0.5474,0.74,59.69,+,0.006069525883732618
1976.9,Eastern Express Highway,502-03126,Sai Baba Mandir Road,0.36229,62,0.2457,0.72,60.96,+,0.005943077427821522
1986.9166666666667,Eastern Express Highway,502-03126,Sai Baba Mandir Road,0.36229,62,0.1103,0.7,61.53,+,0.005888022103039168
1996.9,Eastern Express Highway,502-03126,Sai Baba Mandir Road,0.36229,62,0.0495,0.7,61.79,+,0.005863246480012947
2006.9,Eastern Express Highway,502-03126,Sai Baba Mandir Road,0.36229,62,1.7720,0.86,54.51,+,0.0066463034305632
2016.9,Eastern Express Highway,502-03126,Sai Baba Mandir Road,0.36229,62,0,0.92,65.44,+,0.005536216381418093
2026.9,Eastern Express Highway,502-03126,Sai Baba Mandir Road,0.36229,62,2.2081,0.84,52.67,+,0.00687848870324663
2036.9,Eastern Express Highway,502-03126,Sai Baba Mandir Road,0.36229,62,0.9912,0.76,57.81,+,0.006266908839301159
2047.0,Eastern Express Highway,502-03126,Sai Baba Mandir Road,0.36229,62,5.2039,0.91,37.74,+,0.00959962904080551
2056.9,Eastern Express Highway,502-03126,Sai Baba Mandir Road,0.36229,62,2.5762,0.79,51.11,+,0.007088436705145764
2066.9,Eastern Express Highway,502-03126,Sai Baba Mandir Road,0.36229,62,1.1564,0.74,57.11,+,0.006343722640518298
2076.9,Eastern Express Highway,502-03126,Sai Baba Mandir Road,0.36229,62,0,0.97,64.73,+,0.0055969411401205005
2086.9166666666665,Eastern Express Highway,502-03126,Sai Baba Mandir Road,0.36229,62,0,0.84,64.96,+,0.0055771243842364536
2096.9333333333334,Eastern Express Highway,502-03126,Sai Baba Mandir Road,0.36229,62,0,0.76,63.33,+,0.005720669508921522
2106.9,Eastern Express Highway,502-03126,Sai Baba Mandir Road,0.36229,62,0,0.72,62.6,+,0.0057873801916932905
2116.9,Eastern Express Highway,502-03126,Sai Baba Mandir Road,0.36229,62,0,0.71,62.37,+,0.0058087221420554756
2126.9166666666665,Eastern Express Highway,502-03126,Sai Baba Mandir Road,0.36229,62,0,0.7,62.19,+,0.005825534651873292
2136.9166666666665,Eastern Express Highway,502-03126,Sai Baba Mandir Road,0.36229,62,0,0.9,65.34,+,0.00554468931741659
2146.9,Eastern Express Highway,502-03126,Sai Baba Mandir Road,0.36229,62,4.7767,0.9,40.35,+,0.008978686493184633
2156.9,Eastern Express Highway,502-03126,Sai Baba Mandir Road,0.36229,62,0.8259,0.89,58.51,+,0.006191933002905487
2166.9,Eastern Express Highway,502-03126,Sai Baba Mandir Road,0.36229,62,0.3707,0.78,60.43,+,0.005995201059076617
2176.9,Eastern Express Highway,502-03126,Sai Baba Mandir Road,0.36229,62,0.1664,0.73,61.3,+,0.005910114192495922
2186.9,Eastern Express Highway,502-03126,Sai Baba Mandir Road,0.36229,62,0.0747,0.71,61.68,+,0.005873702983138781
2196.9166666666665,Eastern Express Highway,502-03126,Sai Baba Mandir Road,0.36229,62,0.0335,0.7,61.86,+,0.005856611703847397
2206.9,Eastern Express Highway,502-03126,Sai Baba Mandir Road,0.36229,62,0.0176,0.7,61.93,+,0.005849991926368481
2217.0,Eastern Express Highway,502-03126,Sai Baba Mandir Road,0.36229,62,0.0128,0.7,61.95,+,0.005848103309120258
2226.9166666666665,Eastern Express Highway,502-03126,Sai Baba Mandir Road,0.36229,62,0.0030,0.7,61.99,+,0.00584432973060171
2236.9166666666665,Eastern Express Highway,502-03126,Sai Baba Mandir Road,0.36229,62,0.0030,0.7,61.99,+,0.00584432973060171
2246.9,Eastern Express Highway,502-03126,Sai Baba Mandir Road,0.36229,62,0.0030,0.7,61.99,+,0.00584432973060171
2256.9166666666665,Eastern Express Highway,502-03126,Sai Baba Mandir Road,0.36229,62,0.0030,0.7,61.99,+,0.00584432973060171
2266.9333333333334,Eastern Express Highway,502-03126,Sai Baba Mandir Road,0.36229,62,0.0030,0.7,61.99,+,0.00584432973060171
2276.9,Eastern Express Highway,502-03126,Sai Baba Mandir Road,0.36229,62,0,0.93,69.44,+,0.005217309907834102
2286.9166666666665,Eastern Express Highway,502-03126,Sai Baba Mandir Road,0.36229,62,0,0.8,65.34,+,0.00554468931741659
2296.9,Eastern Express Highway,502-03126,Sai Baba Mandir Road,0.36229,62,0,0.97,79.51,+,0.00455653376933719
2306.9166666666665,Eastern Express Highway,502-03126,Sai Baba Mandir Road,0.36229,62,0,0.82,69.86,+,0.005185943315201833
2316.9166666666665,Eastern Express Highway,502-03126,Sai Baba Mandir Road,0.36229,62,0,0.75,65.53,+,0.005528612849076759
2326.9,Eastern Express Highway,502-03126,Sai Baba Mandir Road,0.36229,62,0,0.72,63.86,+,0.00567319135609145
2336.9166666666665,Eastern Express Highway,502-03126,Sai Baba Mandir Road,0.36229,62,0,0.71,63.15,+,0.005736975455265241
2346.9166666666665,Eastern Express Highway,502-03126,Sai Baba Mandir Road,0.36229,62,1.1513,0.83,57.13,+,0.0063415018379135305
2356.9,Eastern Express Highway,502-03126,Sai Baba Mandir Road,0.36229,62,0.5168,0.76,59.82,+,0.00605633567368773
2366.9,Eastern Express Highway,502-03126,Sai Baba Mandir Road,0.36229,62,0.2320,0.72,61.02,+,0.005937233693870862
2376.9166666666665,Eastern Express Highway,502-03126,Sai Baba Mandir Road,0.36229,62,0,0.93,74.76,+,0.004846040663456393
2387.0,Eastern Express Highway,502-03126,Sai Baba Mandir Road,0.36229,62,0,0.8,67.73,+,0.005349032924848664
2396.9,Eastern Express Highway,502-03126,Sai Baba Mandir Road,0.36229,62,0,0.74,64.57,+,0.005610809973671985
2406.9,Eastern Express Highway,502-03126,Sai Baba Mandir Road,0.36229,62,2.7268,0.88,50.47,+,0.007178323756687141
2416.9,Eastern Express Highway,502-03126,Sai Baba Mandir Road,0.36229,62,3.9214,0.96,45.42,+,0.007976442095992955
2426.9,Eastern Express Highway,502-03126,Sai Baba Mandir Road,0.36229,62,8.4623,0.98,16.34,+,0.022171970624235007
2436.9333333333334,Eastern Express Highway,502-03126,Sai Baba Mandir Road,0.36229,62,5.6697,0.89,34.9,+,0.01038080229226361
2446.9,Eastern Express Highway,502-03126,Sai Baba Mandir Road,0.36229,62,5.7989,0.91,34.11,+,0.010621225447082968
2456.9166666666665,Eastern Express Highway,502-03126,Sai Baba Mandir Road,0.36229,62,6.5945,0.96,29.25,+,0.012385982905982905
2466.9166666666665,Eastern Express Highway,502-03126,Sai Baba Mandir Road,0.36229,62,6.5278,0.99,29.66,+,0.01221476736345246
2476.9,Eastern Express Highway,502-03126,Sai Baba Mandir Road,0.36229,62,6.4248,0.94,30.28,+,0.011964663143989432
2486.9166666666665,Eastern Express Highway,502-03126,Sai Baba Mandir Road,0.36229,62,4.1141,0.98,44.39,+,0.00816152286551025
2496.9,Eastern Express Highway,502-03126,Sai Baba Mandir Road,0.36229,62,4.0311,0.93,44.9,+,0.008068819599109132
2506.9,Eastern Express Highway,502-03126,Sai Baba Mandir Road,0.36229,62,3.5987,0.98,46.79,+,0.007742893780722376
2516.9,Eastern Express Highway,502-03126,Sai Baba Mandir Road,0.36229,62,2.2592,0.83,52.45,+,0.006907340324118208
2526.9166666666665,Eastern Express Highway,502-03126,Sai Baba Mandir Road,0.36229,62,7.1946,0.92,25.58,+,0.014163017982799063
2536.9,Eastern Express Highway,502-03126,Sai Baba Mandir Road,0.36229,62,1.8662,0.91,54.11,+,0.0066954352245425985
2546.9,Eastern Express Highway,502-03126,Sai Baba Mandir Road,0.36229,62,2.0110,0.79,53.5,+,0.006771775700934579
2557.0,Eastern Express Highway,502-03126,Sai Baba Mandir Road,0.36229,62,2.0760,0.74,53.22,+,0.006807403231867719
2566.9,Eastern Express Highway,502-03126,Sai Baba Mandir Road,0.36229,62,2.1052,0.71,53.1,+,0.006822787193973634
2576.9,Eastern Express Highway,502-03126,Sai Baba Mandir Road,0.36229,62,6.6266,0.93,29.05,+,0.012471256454388985
2586.9,Eastern Express Highway,502-03126,Sai Baba Mandir Road,0.36229,62,4.4652,0.8,42.25,+,0.008574911242603551
2596.9,Eastern Express Highway,502-03126,Sai Baba Mandir Road,0.36229,62,3.1839,0.89,48.54,+,0.007463741244334569
2606.9333333333334,Eastern Express Highway,502-03126,Sai Baba Mandir Road,0.36229,62,4.0162,0.9,44.99,+,0.00805267837297177
2616.9,Eastern Express Highway,502-03126,Sai Baba Mandir Road,0.36229,62,2.4658,0.92,51.58,+,0.007023846452113222
2626.9,Eastern Express Highway,502-03126,Sai Baba Mandir Road,0.36229,62,2.2802,0.79,52.36,+,0.006919213139801375
2636.9,Eastern Express Highway,502-03126,Sai Baba Mandir Road,0.36229,62,3.2376,0.91,48.31,+,0.007499275512316291
2646.9166666666665,Eastern Express Highway,502-03126,Sai Baba Mandir Road,0.36229,62,4.8948,0.98,39.63,+,0.009141811758768608
2656.9,Eastern Express Highway,502-03126,Sai Baba Mandir Road,0.36229,62,3.4187,0.82,47.55,+,0.007619137749737119
2666.9,Eastern Express Highway,502-03126,Sai Baba Mandir Road,0.36229,62,0.9227,0.88,58.1,+,0.006235628227194492
2676.9,Eastern Express Highway,502-03126,Sai Baba Mandir Road,0.36229,62,4.5675,0.95,41.63,+,0.008702618304107615
2686.9166666666665,Eastern Express Highway,502-03126,Sai Baba Mandir Road,0.36229,62,2.1724,0.84,52.82,+,0.00685895494131011
2696.9,Eastern Express Highway,502-03126,Sai Baba Mandir Road,0.36229,62,1.8877,0.76,54.02,+,0.006706590151795631
2706.9,Eastern Express Highway,502-03126,Sai Baba Mandir Road,0.36229,62,4.3960,0.97,42.67,+,0.008490508554019217
2716.9,Eastern Express Highway,502-03126,Sai Baba Mandir Road,0.36229,62,2.9649,0.82,49.47,+,0.007323428340408328
2726.9666666666667,Eastern Express Highway,502-03126,Sai Baba Mandir Road,0.36229,62,2.9743,0.88,49.43,+,0.007329354642929395
2736.9,Eastern Express Highway,502-03126,Sai Baba Mandir Road,0.36229,62,5.2267,0.95,37.6,+,0.009635372340425531
2746.9,Eastern Express Highway,502-03126,Sai Baba Mandir Road,0.36229,62,3.2429,0.81,48.29,+,0.007502381445433837
2756.9,Eastern Express Highway,502-03126,Sai Baba Mandir Road,0.36229,62,1.9772,0.75,53.64,+,0.006754101416853095
2766.9,Eastern Express Highway,502-03126,Sai Baba Mandir Road,0.36229,62,3.1576,0.97,48.65,+,0.007446865364850976
0.9166666666666666,Eastern Express Highway,502-03126,Savitribai Phule Marg,0.33433,49,1.0442,0.85,45.51,+,0.007346297517029225
67.9,Eastern Express Highway,502-03126,Savitribai Phule Marg,0.33433,49,0.1752,0.85,48.41,+,0.006906217723610825
77.9,Eastern Express Highway,502-03126,Savitribai Phule Marg,0.33433,49,0,0.92,52.14,+,0.0064121595703874185
87.9,Eastern Express Highway,502-03126,Savitribai Phule Marg,0.33433,49,0.7323,0.8,46.55,+,0.00718216970998926
97.9,Eastern Express Highway,502-03126,Savitribai Phule Marg,0.33433,49,1.4834,0.74,44.04,+,0.0075915077202543145
106.9,Eastern Express Highway,502-03126,Savitribai Phule Marg,0.33433,49,1.8205,0.72,42.92,+,0.007789608574091333
117.9,Eastern Express Highway,502-03126,Savitribai Phule Marg,0.33433,49,2.1369,0.7,41.86,+,0.007986860965121835
127.91666666666667,Eastern Express Highway,502-03126,Savitribai Phule Marg,0.33433,49,0,0.98,53.21,+,0.006283217440330765
137.9,Eastern Express Highway,502-03126,Savitribai Phule Marg,0.33433,49,0.7535,0.82,46.48,+,0.007192986230636834
147.9,Eastern Express Highway,502-03126,Savitribai Phule Marg,0.33433,49,5.9707,0.88,26.13,+,0.012794871794871796
157.9,Eastern Express Highway,502-03126,Savitribai Phule Marg,0.33433,49,4.4431,0.78,33.5,+,0.009980000000000001
167.9,Eastern Express Highway,502-03126,Savitribai Phule Marg,0.33433,49,4.2532,0.91,34.41,+,0.009716070909619299
177.9,Eastern Express Highway,502-03126,Savitribai Phule Marg,0.33433,49,0,0.88,50.01,+,0.006685262947410518
187.9,Eastern Express Highway,502-03126,Savitribai Phule Marg,0.33433,49,4.1635,0.97,34.85,+,0.009593400286944047
196.9,Eastern Express Highway,502-03126,Savitribai Phule Marg,0.33433,49,5.7233,0.95,27.32,+,0.012237554904831626
207.9,Eastern Express Highway,502-03126,Savitribai Phule Marg,0.33433,49,3.7871,0.85,36.35,+,0.009197524071526823
217.9,Eastern Express Highway,502-03126,Savitribai Phule Marg,0.33433,49,1.3780,0.9,44.4,+,0.0075299549549549556
226.93333333333334,Eastern Express Highway,502-03126,Savitribai Phule Marg,0.33433,49,2.1222,0.87,41.91,+,0.007977332378907184
236.9,Eastern Express Highway,502-03126,Savitribai Phule Marg,0.33433,49,2.7671,0.77,39.76,+,0.00840870221327968
247.9,Eastern Express Highway,502-03126,Savitribai Phule Marg,0.33433,49,4.5397,0.94,33.03,+,0.010122010293672419
256.9166666666667,Eastern Express Highway,502-03126,Savitribai Phule Marg,0.33433,49,3.9601,0.81,35.77,+,0.009346659211629856
265.9,Eastern Express Highway,502-03126,Savitribai Phule Marg,0.33433,49,0.0737,0.91,48.75,+,0.006858051282051282
276.9,Eastern Express Highway,502-03126,Savitribai Phule Marg,0.33433,49,2.0915,0.83,42.01,+,0.007958343251606761
287.9,Eastern Express Highway,502-03126,Savitribai Phule Marg,0.33433,49,0,0.91,51.87,+,0.006445536919221131
297.9,Eastern Express Highway,502-03126,Savitribai Phule Marg,0.33433,49,2.077,0.9,42.06,+,0.007948882548739895
307.9,Eastern Express Highway,502-03126,Savitribai Phule Marg,0.33433,49,0,0.96,52.0,+,0.006429423076923077
316.9,Eastern Express Highway,502-03126,Savitribai Phule Marg,0.33433,49,0,0.96,53.14,+,0.00629149416635303
326.9,Eastern Express Highway,502-03126,Savitribai Phule Marg,0.33433,49,0,0.96,51.51,+,0.006490584352552903
336.9,Eastern Express Highway,502-03126,Savitribai Phule Marg,0.33433,49,3.5065,0.85,37.28,+,0.008968079399141632
345.93333333333334,Eastern Express Highway,502-03126,Savitribai Phule Marg,0.33433,49,2.9804,0.77,39.04,+,0.008563780737704918
356.9,Eastern Express Highway,502-03126,Savitribai Phule Marg,0.33433,49,2.2166,0.99,41.59,+,0.008038711228660735
366.9,Eastern Express Highway,502-03126,Savitribai Phule Marg,0.33433,49,2.2858,0.83,41.36,+,0.008083413926499033
376.9,Eastern Express Highway,502-03126,Savitribai Phule Marg,0.33433,49,2.3457,0.75,41.16,+,0.008122691933916425
386.9,Eastern Express Highway,502-03126,Savitribai Phule Marg,0.33433,49,4.5039,0.96,33.2,+,0.010070180722891566
